Mission_Name,Launch_Date_Normalized,Launch_Year,Decade,Country_Group,Country,Agency,Launch_Vehicle,Rocket_Family,Launch_Site,Launch_Complex,Mission_Type,Orbit_Class,Satellite_Mass_kg,Mission_Outcome,Spacecraft_Status,Estimated_Cost_USD_M,Fuel_Type,Operational_Life_Years,Notes,Launch_ID,Data_Source,Dataset_Source
Kosmos 11K63 | DS-U2-I 1,1966-05-24,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K63,Kosmos,"Kapustin Yar, Russian Federation",86/1,Earth Observation,LEO,,Success,,,,,The DS-U2-I satellites were Soviet ionospheric research satellites launched as part of the Dnepropetrovsk Sputnik program.,5b99e94f-0d28-410d-93b7-c2c98a255b96,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-2 39,1966-06-08,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,d6ca3a23-71f9-485c-a70d-911705ddff9c,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 19,1966-06-17,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Plesetsk Cosmodrome, Russian Federation",41/1,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,adab6ad2-d6c9-437a-af35-8730d5724fc1,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92M | Meteor-1 5,1966-06-25,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92M,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Earth Observation,LEO,,Success,,,,,The Meteor-1 series was the first series of Soviet meteorological satellites.,b675128d-f040-4753-9a68-19a89ea3152f,Launch Library 2,CLEANED_COMPLETE
UR-500 | Proton 3,1966-07-06,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,UR-500,Proton / UR-500,"Baikonur Cosmodrome, Republic of Kazakhstan",81/23 (81L),Science/Astrophysics,LEO,,Success,,,,,"The N-4 series of satellites, a.k.a. Proton-1, carried instruments to study super-high energy cosmic particles.",a41a5c83-3594-4347-905b-eff043d4c31c,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-P1-Yu 6,1966-07-08,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",86/1,Technology/Test,LEO,,Success,,,,,The DS-P1-Yu series of satellites was used to calibrate space surveillance and early warning radars.,c0cc19de-836e-4a06-b091-10f5e86a2e29,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-2 40,1966-07-14,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,61884db5-de35-4cae-ae56-2005d49ea4c6,Launch Library 2,CLEANED_COMPLETE
Soyuz 11A510 | US-AO 2,1966-07-20,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Soyuz 11A510,Soyuz,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,"US-A (Upravlenniye Sputnik Aktivny) were active radar satellites for ocean surveillance. The high power consumtion of the active radar required a nuclear reactor as power source. The satellites were known as RORSAT in the west. The US-AO series consisted of satellites, which tested all the system components but the nuclear reactor. They were battery powered.",ccc17267-b358-4ec2-8e2f-ba2d00dfe4b6,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 20,1966-07-28,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,cc7d91bb-e751-4e14-9550-8b6503ce49db,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 21,1966-08-08,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,ffa99915-6c1c-40d4-b514-ac3f6ef8464b,Launch Library 2,CLEANED_COMPLETE
Molniya-M | Luna-11,1966-08-24,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya-M,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Lunar Exploration,Lunar,,Success,,,,,Lunar probe designed to orbit the Moon,83521225-60b3-4176-8cbd-42ff5c4aa7dc,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 22,1966-08-27,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,a8fb8215-c345-4758-8444-b36aca780014,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 41,1966-09-16,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Failure,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,17134ffb-3345-4219-ae2a-8eaefc1d8b18,Launch Library 2,CLEANED_COMPLETE
R-36O 8K69 | OGCh 5,1966-09-17,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,R-36O 8K69,R-36O,"Baikonur Cosmodrome, Republic of Kazakhstan",162/36,Military/Reconnaissance,LEO,,Success,,,,,Missile equipped with the 8F021 warhead,33da85f3-08a8-4c5f-892d-8b4be3b4fae6,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 42,1966-10-14,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Plesetsk Cosmodrome, Russian Federation",41/1,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,f8669ce4-3e68-4318-85a9-36a7551089a1,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 23,1966-10-20,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,4f4d5026-6052-4135-bcad-f36aea989d45,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Molniya-1 4,1966-10-20,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Communication,HEO/Elliptical,,Success,,,,,The Molniya were Soviet communication satellites operating from an inclined highly elliptical earth orbit of 500 km × 40000 km with 12 hour period for coverage of high northern latitudes.,e8b17a2c-9ed5-4203-b0ed-48f0b9f4e0d2,Launch Library 2,CLEANED_COMPLETE
Molniya-M | Luna-12,1966-10-22,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya-M,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Lunar Exploration,Lunar,,Success,,,,,Lunar probe designed to orbit the Moon,13fe0f8f-f242-472b-997f-577dcac87c22,Launch Library 2,CLEANED_COMPLETE
R-36O 8K69 | OGCh 6,1966-11-02,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,R-36O 8K69,R-36O,"Baikonur Cosmodrome, Republic of Kazakhstan",162/36,Military/Reconnaissance,LEO,,Failure,,,,,Missile equipped with the 8F021 warhead,7ec54e6a-8df8-468c-ad66-b990ab058502,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 24,1966-11-12,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Plesetsk Cosmodrome, Russian Federation",41/1,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,290ee4d9-4465-447e-8ac8-504d92961466,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K65 | Strela-2 2,1966-11-16,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K65,Kosmos,"Baikonur Cosmodrome, Republic of Kazakhstan",41/15,Communication,LEO,,Failure,,,,,The Strela-2 satellites were prototypes of the second component of the Strela store-dump communication system. It consisted of larger single satellites.,0064c2bc-627c-4029-8129-67e435c6072d,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 43,1966-11-19,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,7f48ab22-25cd-4786-8f04-14aaa6de5d8c,Launch Library 2,CLEANED_COMPLETE
Soyuz | Kosmos 133,1966-11-28,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Soyuz,Soyuz,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Unknown,Unknown,,Success,,,,,No description,7cbc2ab5-e850-4579-a95b-b98932b10e5d,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 25,1966-12-03,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,b54fd5be-6b35-4fe4-895a-fb2a2a8df1a6,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K63 | DS-U2-MP 1,1966-12-12,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K63,Kosmos,"Kapustin Yar, Russian Federation",86/1,Earth Observation,LEO,,Success,,,,,The DS-U3-S satellites were Soviet scientific satellites launched as part of the Dnepropetrovsk Sputnik program. They investigated micrometeoroids and particles of dust in space.,1148f6ac-3afb-464f-b867-beb88c004a4e,Launch Library 2,CLEANED_COMPLETE
Soyuz | Soyuz 7K-OK No.1,1966-12-14,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Soyuz,Soyuz,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Unknown,Unknown,,Failure,,,,,No description,17fd69df-735e-4e65-8e98-c164583a0afb,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 44,1966-12-19,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Plesetsk Cosmodrome, Russian Federation",41/1,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,99595905-ef51-4b61-a2ad-0b79cb9b98b3,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-U2-D 1,1966-12-21,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",86/1,Earth Observation,LEO,,Success,,,,,The DS-U2-D satellites were a series of Soviet technolgy demonstration satellites launched as part of the Dnepropetrovsk Sputnik program.,4e868ca1-134e-421c-ac91-a9452055dc92,Launch Library 2,CLEANED_COMPLETE
Molniya-M | Luna-13,1966-12-21,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya-M,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Lunar Exploration,Lunar,,Success,,,,,Lunar probe designed to perform a sanft landing on the Moon surface,31a8fb5d-a6e0-4887-91e5-22c5b7d553f5,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 45,1967-01-19,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Plesetsk Cosmodrome, Russian Federation",41/1,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,b57947fc-58a3-46d4-864d-b6b68aa12867,Launch Library 2,CLEANED_COMPLETE
R-36O 8K69 | OGCh 7,1967-01-25,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,R-36O 8K69,R-36O,"Baikonur Cosmodrome, Republic of Kazakhstan",162/36,Military/Reconnaissance,LEO,,Success,,,,,Missile equipped with the 8F021 warhead,a355abe1-d3ae-4594-b2fe-6ba0b2764c2b,Launch Library 2,CLEANED_COMPLETE
Soyuz | Kosmos 140,1967-02-07,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Soyuz,Soyuz,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Unknown,Unknown,,Success,,,,,No description,330db032-2bfb-4b41-8bb2-219a5c254551,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 26,1967-02-08,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Plesetsk Cosmodrome, Russian Federation",41/1,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,e4c48090-08c1-4914-9426-496851fd2493,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K63 | DS-U2-I 2,1967-02-14,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K63,Kosmos,"Kapustin Yar, Russian Federation",86/1,Earth Observation,LEO,,Success,,,,,The DS-U2-I satellites were Soviet ionospheric research satellites launched as part of the Dnepropetrovsk Sputnik program.,eb4c291a-df93-4a59-9834-b0da9e8db916,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 46,1967-02-27,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,86e832f7-f3f3-4aec-b48c-350a1454dd2c,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92M | Meteor-1 6,1967-02-28,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92M,Vostok,"Plesetsk Cosmodrome, Russian Federation",41/1,Earth Observation,LEO,,Success,,,,,The Meteor-1 series was the first series of Soviet meteorological satellites.,cc19ac2b-c444-4437-83d6-2b6841120f5f,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K63 | DS-U2-M 2,1967-03-03,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K63,Kosmos,"Kapustin Yar, Russian Federation",86/1,Communication,LEO,,Success,,,,,The DS-U2-M satellites were Soviet technological demonstrations satellites launched as part of the Dnepropetrovsk Sputnik program. They tested atomic clocks in space.,bb9c0abd-767f-4844-8e47-d02252d3415b,Launch Library 2,CLEANED_COMPLETE
Proton / UR-500 K/D | Kosmos 146,1967-03-10,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Proton,Proton / UR-500,"Baikonur Cosmodrome, Republic of Kazakhstan",81/23 (81L),Unknown,Unknown,,Success,,,,,No description,6d2dd060-b9c0-4bc4-a5c2-23337a17044a,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 47,1967-03-13,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Plesetsk Cosmodrome, Russian Federation",41/1,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,6ef289c1-7748-4806-94d9-40b52b2efb02,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K63 | DS-P1-I 2,1967-03-16,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K63,Kosmos,"Plesetsk Cosmodrome, Russian Federation",133/3 (133L),Technology/Test,LEO,,Success,,,,,The DS-P1-I series of satellites was used to calibrate space surveillance and early warning radars.,a85b6822-1ff3-43e1-8e52-c9ce8fb765f7,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K63 | DS-MO 1,1967-03-21,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K63,Kosmos,"Kapustin Yar, Russian Federation",86/1,Technology/Test,LEO,,Success,,,,,Small satellite designed to evaluate aerodynamic systems for stabilization and orientation of spacecraft.,6c5810e4-7a2f-4eec-9c3d-c35df523071b,Launch Library 2,CLEANED_COMPLETE
R-36O 8K69 | OGCh 8,1967-03-22,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,R-36O 8K69,R-36O,"Baikonur Cosmodrome, Republic of Kazakhstan",161/35,Military/Reconnaissance,LEO,,Failure,,,,,Missile equipped with the 8F021 warhead,9a68b171-1a96-4afc-b52c-85d328eaecde,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 27,1967-03-22,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Plesetsk Cosmodrome, Russian Federation",41/1,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,e6f8f7c1-615a-489f-8cd5-937050408f84,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K65 | Strela-2 3,1967-03-24,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K65,Kosmos,"Baikonur Cosmodrome, Republic of Kazakhstan",41/15,Communication,LEO,,Success,,,,,The Strela-2 satellites were prototypes of the second component of the Strela store-dump communication system. It consisted of larger single satellites.,56ef8ae1-30e9-48b5-8adf-ffb72a7a3027,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K63 | DS-P1-Yu 7,1967-03-25,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K63,Kosmos,"Plesetsk Cosmodrome, Russian Federation",133/3 (133L),Technology/Test,LEO,,Success,,,,,The DS-P1-Yu series of satellites was used to calibrate space surveillance and early warning radars.,8cc33d0e-d7a4-472f-8d62-9e441c5ee323,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 48,1967-04-04,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Plesetsk Cosmodrome, Russian Federation",41/1,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,c55aedc2-a010-4d39-a26e-bc6c23b8832c,Launch Library 2,CLEANED_COMPLETE
Proton / UR-500 K/D | Kosmos 154,1967-04-08,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Proton,Proton / UR-500,"Baikonur Cosmodrome, Republic of Kazakhstan",81/23 (81L),Unknown,Unknown,,Failure,,,,,No description,81d3e09f-bd52-4a4e-a157-ae0931e3bf73,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 28,1967-04-12,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,6549788b-ea8f-4dce-93c7-02cbbf82344a,Launch Library 2,CLEANED_COMPLETE
Soyuz 1,1967-04-23,1967.0,1960s,Russia_USSR,Russia/USSR,TsKBEM (USSR),Soyuz,Soyuz,Baikonur Cosmodrome,,Human Spaceflight,LEO,6450.0,Failure,Other,35.0,Liquid,0.01,First fatal space accident; cosmonaut Vladimir Komarov killed on reentry,,,ENRICHED
Soyuz | Soyuz 1,1967-04-23,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Soyuz,Soyuz,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Human Spaceflight,LEO,,Success,,,,,"Soyuz 1 was the first crewed flight of a Soyuz spacecraft, it carried the Soviet cosmonaut Vladimir Komarov to orbit. The mission goal was to rendezvous with Soyuz 2 and move crew members between the spacecrafts, the goal was not met due to Soyuz 2 launch being called off due to thunderstorms. Vladimir Komarov was killed when the parachutes of his Soyuz capsule failed during descent to earth becoming the first in-flight fatality of spaceflight.",f8babb4c-105a-406a-881d-50c247e808ab,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92M | Meteor-1 7,1967-04-27,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92M,Vostok,"Plesetsk Cosmodrome, Russian Federation",41/1,Earth Observation,LEO,,Success,,,,,The Meteor-1 series was the first series of Soviet meteorological satellites.,c0669d73-4d65-45cc-8857-8a015dd2d768,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 49,1967-05-12,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,bebbecb5-8cee-4429-b9b0-a98539e547a7,Launch Library 2,CLEANED_COMPLETE
Kosmos-3M | Zaliv-GVM 1,1967-05-15,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-3M,Kosmos,"Plesetsk Cosmodrome, Russian Federation",132/2,Technology/Test,LEO,,Success,,,,,"The Zaliv-GVM satellites were mass models of the Zaliv navigation satellites, which were launched as payload substitutes on some Kosmos-3M evaluation launches.",0218a5f9-52fe-44b8-a54b-d5693fe59f0d,Launch Library 2,CLEANED_COMPLETE
Molniya-M | Ye-6LS 111,1967-05-16,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya-M,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Lunar Exploration,Lunar,,Success,,,,,Luna Ye-6LS was series of lunar orbiters built to test tracking and communications networks for the Soviet crewed lunar program.,19dd0d52-9925-49b8-841d-01ba81b3f0c0,Launch Library 2,CLEANED_COMPLETE
R-36O 8K69 | OGCh 9,1967-05-17,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,R-36O 8K69,R-36O,"Baikonur Cosmodrome, Republic of Kazakhstan",161/35,Military/Reconnaissance,LEO,,Success,,,,,Missile equipped with the 8F021 warhead,ca10e345-2556-4fb6-ab3e-c45ea8dafc8f,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 29,1967-05-22,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Plesetsk Cosmodrome, Russian Federation",41/1,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,2cc63ab8-a4c3-4d34-af58-09fb4e3fb3c9,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Molniya-1 5,1967-05-24,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Communication,HEO/Elliptical,,Success,,,,,The Molniya were Soviet communication satellites operating from an inclined highly elliptical earth orbit of 500 km × 40000 km with 12 hour period for coverage of high northern latitudes.,46540234-b886-4427-8f51-4df925254e54,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 30,1967-06-01,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,6edb2e8d-8d4b-463a-8ebc-2e345884972f,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K63 | DS-U2-MP 2,1967-06-05,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K63,Kosmos,"Kapustin Yar, Russian Federation",86/1,Earth Observation,LEO,,Success,,,,,The DS-U3-S satellites were Soviet scientific satellites launched as part of the Dnepropetrovsk Sputnik program. They investigated micrometeoroids and particles of dust in space.,dcfa1e9e-85c2-47e8-ba6d-dd7822d5c696,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-2 50,1967-06-08,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Plesetsk Cosmodrome, Russian Federation",41/1,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,f0060f39-aa36-4ba9-9655-340481b18af0,Launch Library 2,CLEANED_COMPLETE
Molniya-M | Venera-4,1967-06-12,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya-M,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Other,Mars/Interplanetary,,Success,,,,,Venus lander,a0eede3b-8122-4fc9-b215-e66989912b98,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K63 | DS-P1-Yu 8,1967-06-12,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K63,Kosmos,"Plesetsk Cosmodrome, Russian Federation",133/3 (133L),Technology/Test,LEO,,Success,,,,,The DS-P1-Yu series of satellites was used to calibrate space surveillance and early warning radars.,f4c63307-c513-4f0a-8c24-8d4e386a2b19,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K63 | DS-U3-S 1,1967-06-16,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K63,Kosmos,"Kapustin Yar, Russian Federation",86/1,Science/Astrophysics,LEO,,Success,,,,,The DS-U3-S satellites were Soviet scientific satellites launched as part of the Dnepropetrovsk Sputnik program. They were used to conduct multispectral imaging of the Sun.,9dcaac8b-15f0-4dff-8a5f-715cfca50753,Launch Library 2,CLEANED_COMPLETE
Molniya-M | Venera-5a,1967-06-17,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya-M,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Other,Mars/Interplanetary,,Failure,,,,,Venus lander,822c8481-566e-4fa2-b885-7e69808aedf3,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 31,1967-06-20,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Plesetsk Cosmodrome, Russian Federation",41/1,Military/Reconnaissance,LEO,,Failure,,,,,Zenit-4 film-return reconnaissance satellite.,d82f21b4-6c6a-4ba0-b9a3-ec9760e2317e,Launch Library 2,CLEANED_COMPLETE
Kosmos-3M | Tselina-O-GVM,1967-06-26,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-3M,Kosmos,"Plesetsk Cosmodrome, Russian Federation",132/2,Technology/Test,LEO,,Failure,,,,,Mass models of the Tselina-O ELINT satellites,40cff040-42a7-4fd2-bc42-5f6496e41397,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-2 51,1967-07-04,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,80477c6a-9b2a-4482-b1ce-b1733069e5f2,Launch Library 2,CLEANED_COMPLETE
R-36O 8K69 | OGCh 10,1967-07-17,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,R-36O 8K69,R-36O,"Baikonur Cosmodrome, Republic of Kazakhstan",162/36,Military/Reconnaissance,LEO,,Success,,,,,Missile equipped with the 8F021 warhead,a97d6e97-d691-453a-b55b-3155e93d0dd1,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 32,1967-07-21,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Failure,,,,,Zenit-4 film-return reconnaissance satellite.,3c1a2a18-9d21-47a5-8876-b3343e666c18,Launch Library 2,CLEANED_COMPLETE
R-36O 8K69 | OGCh 11,1967-07-31,1967.0,1960s,Russia_USSR,RUS,Soviet Space Program,R-36O 8K69,R-36O,"Baikonur Cosmodrome, Republic of Kazakhstan",161/35,Military/Reconnaissance,LEO,,Success,,,,,Missile equipped with the 8F021 warhead,b8031b50-7d95-41ef-a2ee-45b4f33bbd59,Launch Library 2,CLEANED_COMPLETE
